// Reference=MNI
// Baird B, 2013: (Retrospective Memory Sensitivity) 
// Subjects=52
// Subjects=15
-6	18	36
42	36	33
42	18	-3
-33	54	15
30	51	18
9	-69	54
-48	-27	39
48	-27	48

// McCurdy L Y, 2013: meta-d’/d’ for memory (Retrospective Memory Sensitivity)   
// Subjects=34
8	-64	24

// Moritz S, 2006: Activation pattern for high-confidence vs. low-confidence responses (Retrospective Memory Parametric)  
// Subjects=17
-6	36	-6
-3	-18	36
-15	-51	-9
3	-87	27
-27	-33	-12
-51	-66	39
-36	0	15
9	45	6
0	-36	36
24	-24	-15
30	-15	-21
30	21	-21
30	-6	-6
66	-27	-9
27	-39	-30
21	-69	51

// Paul E J, 2015: Uncertainty>correct categorization contrast (Retrospective Judgement-Related)
// Subjects=29
-22	54	24
10	62	22
54	-46	26
-58	-60	36
12	26	58
-18	14	60
-32	8	8
0	22	26
24	-42	66
46	-36	0
-6	-8	38

// Plailly J, 2007: Significant for bimodal familiar compared to unfamiliar (Retrospective Memory Parametric) 
// Subjects=13
-6	54	-4
-21	21	56
-6	48	39
-6	36	39
-3	39	35
-39	9	35
-51	30	0
-51	27	11
-39	-72	39
-39	-63	25
-51	-60	21
-48	-63	18
-3	-63	28
30	24	7

// Reggev N, 2011: Gray-matter regions modulated by predictive judgements (Prospective Memory Parametric)
// Subjects=15
-34	50	16
-46	24	28
-42	10	38
-50	8	40
-24	36	32
-8	8	54
-14	22	44
-28	-76	42
-42	-46	44
-42	-52	50
-32	-58	42
-10	8	-6
-8	-2	8
6	4	2
-10	8	-2
6	-24	10
34	-58	-40
-16	-78	-12
-20	-68	-20
-10	-72	-18

// Risius, 2013: (Retrospective Memory Parametric/Judgement-Related)
// Subjects=29
34	-48	-4
-34	-50	-10
-28	-42	-6
-32	-48	-2
8	-50	-36
-2	-56	30
-2	-64	24
-2	-80	28
12	-96	10
12	-96	10
-44	-52	4
-52	-62	4
-52	-42	10
56	-62	2
54	-68	14
62	-54	12
52	-52	10
60	-50	0
58	-36	-8
-44	22	-18
-54	12	-8
62	-50	20
-60	-30	22
-52	-34	10
38	-32	10
56	-44	20
58	-60	-6
-32	-24	-26
40	0	0
44	18	0
36	-12	22
36	-18	4
52	-68	26
30	-72	22
38	-72	16
36	-84	30
-24	-86	10
-32	-88	14
-14	-84	22
30	-86	-16
-22	-26	-20
24	-20	-16
-30	-6	-26
-22	12	0
-30	2	-2
22	14	-2
-52	12	6
-34	24	-12
-52	14	20
-58	12	16
-44	40	0
-46	32	16
2	36	38
-24	54	6
-38	24	40
-48	-44	34
-56	-52	34
-52	-30	24
-40	-32	10
-14	-56	-10
-16	-68	-6
14	-60	-8
54	-4	40
-42	-2	30
-46	-12	38
58	-22	42
54	-16	40
-6	-44	8
6	-16	34
10	-30	32
-12	-80	12
-14	-66	4
-14	-72	8
-54	-48	50
-46	-58	46
-42	-56	48
32	-42	52
58	-48	40
50	-18	12
52	-10	18
46	-12	20
-60	-6	12
56	-48	30
50	-66	40
-46	-58	34
16	-42	50
6	-52	20
12	-58	24
-6	-54	8
-12	-50	36
0	-32	36
-6	-36	30
0	40	10
-2	38	12
-34	-86	-8
36	-80	-4
40	-76	2
-34	44	16
-2	56	22
-48	-70	18
-40	-54	12
50	-72	2
50	-50	4

// Schnyer D M, 2005: Brain regions linearly modulated by 1-4 rating (Prospective Memory Parametric/Sensitivity)  
// Subjects=15
0	33	-6
-12	48	-9
-9	24	45
-42	12	45
-18	27	54
-6	18	51
60	-30	42
-27	-42	-3
-33	-18	-9
18	-33	-9
-54	-60	-3
54	-69	-6
-27	-45	-12
-27	-84	33
-9	-57	60
12	-66	57
-6	-27	30
-45	-42	54
42	-24	39
45	-39	54
-4	31	-15
-38	29	-8
29	15	-20
-58	16	24
-20	-15	-12
-57	-12	-12

// Yang H, 2015: Higher JOL (Prospective Memory Parametric/Sensitivity/Judgement-Related)   
// Subjects=15
-26	32	54
-14	66	10
0	46	-12
-64	-36	-8
32	-78	46
-14	42	-4
-14	42	-4
-2	34	-2
-28	-90	0
-50	40	0
-54	14	20
-28	-90	0
0	48	-8
0	-66	30
-26	40	40
26	30	46
56	-54	30
-36	-76	46
-58	-2	-16

// Yokoyama O, 2010: Higher activity for confidence rating than brightness-discrimination (Retrospective Memory Judgement-Related/Sensitivity)
// Subjects=25
-52	-36	18
-64	-26	20
-66	-34	36
14	36	20
18	52	28
48	-28	6
50	8	-8
16	56	28
