// Reference=MNI
// Chen, 2013: Brain regions exhibiting significant activation in association with decision confidence process (Decision Parametric)    
// Subjects=20
2.75	25.9	49.95
-.87	36.16	22.11
5.82	37.74	38.64
30.04	23.27	-14.12
-43.31	14.06	-5.24

// Orr C, 2012: Greater BOLD for aware then unaware (Decision Judgement-Level and Parametric)   
// Subjects=56
-49	-34	50
49	-49	40
-51	-47	40
-1	19	39
-36	14	2
44	13	4
-3	-14	52
0	-3	61

// Wu S, 2015: Reward probability (Decision Parametric)  
// Subjects=19
-36	30	-6
12	12	-2
44	-34	46
32	22	-8
-8	36	34

// Chua E F, 2004: (Retrospective Memory Parametric)  
// Subjects=16
-36	27	-3
-54	24	24
45	18	21
12	9	0
-51	-6	39
33	-12	-15
36	-48	-24
-42	33	9

// Chua E F, 2006: (Retrospective Memory Parametric)   
// Subjects=20
-30	-39	-15
36	-30	-18
36	-12	15
6	-54	24
-3	57	-12
-48	-69	21
39	-57	12
27	-39	63
-24	-24	-21
27	-12	-24
45	-54	-3
-9	21	6
18	33	6

// Chua E F, 2009: (Retrospective Memory Parametric)    
// Subjects=16
-27	-18	-21
39	-18	-21
-39	21	24
39	36	27
-33	24	-6
36	24	-9
0	21	48
-33	-57	48

// Do Lam A T A, 2012: JOL predicting memory formation (Prospective Memory Parametric)  
// Subjects=17
0	56	4
0	56	-15
-4	8	30

// Elman JA, 2012: (Prospective Memory Parametric)   
// Subjects=15
-46	-50	24
48	-54	18
8	50	-14
-28	34	-20
6	54	-20
-62	-36	-22
50	-10	-26
-56	-66	-4
54	-68	26
-32	32	46
-68	-42	-12
62	-12	-10
4	52	2
24	-20	-20
2	-36	66
4	-52	28
-10	-58	24
-2	8	-6
30	-36	-16
-60	-54	34
-56	-12	10
-2	42	-14
50	-10	-26
-54	-62	-6
-56	-62	-2
58	0	-18
-10	54	-4
-4	-50	26
-4	-66	20
0	8	-6
62	-34	10
56	-38	8
10	18	2
-52	-38	24
58	-26	10
8	28	20
44	14	2
32	26	-4
30	16	8
12	-82	2
-18	-66	46
18	-72	48
-16	-88	-2
26	-78	-8
-34	-92	-18
-6	14	40
2	8	50
-26	-10	54
26	-12	48
8	-66	50
-22	-4	48
22	-2	56
-34	-48	48
30	-48	44
42	-36	42
12	28	16
36	22	-12
36	46	32
52	14	-2
32	18	6
10	-76	52
28	4	52
-2	28	34
2	16	44
12	-66	48
14	22	60
4	6	50
48	-38	44

// Hayes S, 2011: (Retrospective Memory Parametric)  
// Subjects=16
30	-23	-8
19	0	-15
-19	0	-11
-45	-45	30
-53	-49	45
4	-79	23
-11	-79	26
-11	-45	42
0	-38	53
45	-26	-30
-64	-30	-15
-19	4	-8
11	11	-11
30	-4	-38
38	11	-4
45	19	-4
53	23	27
15	-68	53
-19	-68	46
-19	-60	57
-41	8	38
26	-45	-15
26	-83	-4
-4	15	42
-26	15	68
4	-94	4
19	-90	0
-23	-90	-3
-49	4	49

// Henson, 2000: Low vs. High Confidence (Retrospective Memory Parametric)  
// Subjects=12
54	30	24

// Huijbers, 2016: TOT > (REC + FOK + UNK)(Prospective Memory Parametric)  
// Subjects=73
-42	23	-7

// Kao Y, 2005: Predicted encoding success (Prospective Memory Parametric)   
// Subjects=16
-22	12	56
-41	-66	0
22	30	-15
-22	-72	34
30	-54	34
-11	42	-22
-45	36	19
-15	0	-22
49	-66	-4
-41	24	-19
52	-78	8
-52	6	15
56	-24	-4
30	12	-19
-11	42	-26
0	54	8
4	42	-4
-26	12	64
-41	6	26
-22	-72	41
-45	-66	4
26	-72	34
-22	6	49

//Kikyo, 2001: hit-on>give-up (Prospective Memory Parametric)  
// Subjects=14
-45	18	32

// Kikyo, 2002: Regions parametrically modulated by FOK with double parametric analysis (Prospective Memory Parametric)  
// Subjects=14
32	26	-18
-30	28	-10
-50	26	26
-28	60	18
-2	26	36
14	4	6

// Kikyo H, 2004: Brain regions parametrically modulated by the FOK (Prospective Memory Parametric)    
// Subjects=15
-6	15	48
0	45	30
-6	36	33
-33	18	-12
-54	24	30
-3	6	63
-39	6	57
-42	27	18
6	24	63
0	30	39
-33	30	0
-42	18	0
-48	9	42
-54	24	-3
-48	30	9
-45	18	-12
-42	21	39
-39	30	-9
-36	9	39
-15	15	69
-12	45	21
0	18	24
-27	6	66
39	24	-9
33	21	-18
33	60	21
48	42	27
45	42	18
-57	-42	18
-60	-24	0
60	-30	-6
42	12	-39
-30	-57	51
6	-12	33
-3	-9	33
-9	9	9
9	6	12
-3	-12	12
15	0	-6
-12	0	-6

// Kim H, 2007:  (Retrospective Memory Parametric)   
// Subjects=11
29.73	-27.8	-10.69
-27.34	-28.48	-13.64
29.59	3.18	-21.69
-7.48	35.13	-11.45
16.85	36.08	.55
17.26	-53.7	33.33
5.27	10.73	-15.4
-47.1	-81.89	30.09
25.75	-34.45	70.81
41.14	50.81	13.83
-50.63	18.22	28.81
-27.27	8.69	59.29
21.34	13.84	67.53
-7.19	13.6	67.71
-27.02	-64.34	55.41
13.14	-63.73	59.57
-34.78	24.15	37.19
37.09	21.87	41.36
-7.32	34.44	46.31
-39.04	18.7	17.61
-30.29	-49.62	37.77
-3.27	48.65	2.03
1.19	3.81	27.27
21.37	-29.06	21.63
1.54	-63.29	68.49
-27.4	10.19	14.79

// Kim H, 2009: (Retrospective Memory Parametric)     
// Subjects=12
-31.32	-38.74	-8.06
33.42	-19.47	-12.19
12.61	42.9	-21.37
-10.17	-48.23	38.46
-51.27	-69.52	31.18
-31.36	56.18	8.32
-46.3	24.64	16.18
33.2	11.09	62.11
14.01	-61.5	67.37

// Kuchinke L, 2013: Significantly greater BOLD signal for high and low confidence (Retrospective Memory Parametric)   
// Subjects=20
0	-88	20
-2	44	-6
-20	-4	-16
-46	-68	38
66	-32	-12
8	8	-8
56	-18	-18
50	-66	10
-60	-26	-18
-26	-48	68
-44	-58	-16
-50	-6	52
-28	-40	-28
60	-48	8
26	24	-18
-40	-38	62
-12	-82	-34
58	-44	32

// Maril A, 2001: TOT-Selective Response (Prospective Memory Parametric)  
// Subjects=14
30	51	27
-6	39	21
51	-24	-12
51	15	-3

// Maril A, 2003:  (Prospective Memory Parametric)   
// Subjects=17
-6	27	39
-51	24	30
-36	21	9
-42	18	27
-42	27	18
-45	30	6
-30	24	6
-45	-54	45
-30	-60	36
-30	-69	51
-33	-48	36
-48	39	18

// Maril A, 2005: TOT>all else (Prospective Memory Parametric)    
// Subjects=15
-6	18	36
42	36	33
42	18	-3
-33	54	15
30	51	18
9	-69	54
-48	-27	39
48	-27	48

// Moritz S, 2006: (Retrospective Memory Parametric)    
// Subjects=17
-6	36	-6
-3	-18	36
-15	-51	-9
3	-87	27
-27	-33	-12
-51	-66	39
-36	0	15
9	45	6
0	-36	36
24	-24	-15
30	-15	-21
30	21	-21
30	-6	-6
66	-27	-9
27	-39	-30
21	-69	51

// Plailly J, 2007: (Retrospective Memory Parametric)   
// Subjects=13
-6	54	-4
-21	21	56
-6	48	39
-6	36	39
-3	39	35
-39	9	35
-51	30	0
-51	27	11
-39	-72	39
-39	-63	25
-51	-60	21
-48	-63	18
-3	-63	28
30	24	7

// Reggev N, 2011: Gray-matter regions modulated by predictive judgements (Prospective Memory Parametric)  
// Subjects=15
-34	50	16
-46	24	28
-42	10	38
-50	8	40
-24	36	32
-8	8	54
-14	22	44
-28	-76	42
-42	-46	44
-42	-52	50
-32	-58	42
-10	8	-6
-8	-2	8
6	4	2
-10	8	-2
6	-24	10
34	-58	-40
-16	-78	-12
-20	-68	-20
-10	-72	-18

// Risius, 2013: (Retrospective Memory Parametric)  
// Subjects=29
34	-48	-4
-34	-50	-10
-28	-42	-6
-32	-48	-2
8	-50	-36
-2	-56	30
-2	-64	24
-2	-80	28
12	-96	10
12	-96	10
-44	-52	4
-52	-62	4
-52	-42	10
56	-62	2
54	-68	14
62	-54	12
52	-52	10
60	-50	0
58	-36	-8
-44	22	-18
-54	12	-8
62	-50	20
-60	-30	22
-52	-34	10
38	-32	10
56	-44	20
58	-60	-6
-32	-24	-26
40	0	0
44	18	0
36	-12	22
36	-18	4
52	-68	26
30	-72	22
38	-72	16
36	-84	30
-24	-86	10
-32	-88	14
-14	-84	22
30	-86	-16
-22	-26	-20
24	-20	-16
-30	-6	-26
-22	12	0
-30	2	-2
22	14	-2
-52	12	6
-34	24	-12
-52	14	20
-58	12	16
-44	40	0
-46	32	16
2	36	38
-24	54	6
-38	24	40
-48	-44	34
-56	-52	34
-52	-30	24
-40	-32	10
-14	-56	-10
-16	-68	-6
14	-60	-8
54	-4	40
-42	-2	30
-46	-12	38
58	-22	42
54	-16	40
-6	-44	8
6	-16	34
10	-30	32
-12	-80	12
-14	-66	4
-14	-72	8
-54	-48	50
-46	-58	46
-42	-56	48
32	-42	52
58	-48	40
50	-18	12
52	-10	18
46	-12	20
-60	-6	12
56	-48	30
50	-66	40
-46	-58	34
16	-42	50

// Schnyer D M, 2005: Brain regions linearly modulated by 1-4 rating (Prospective Memory Parametric)    
// Subjects=15
0	33	-6
-12	48	-9
-9	24	45
-42	12	45
-18	27	54
-6	18	51
60	-30	42
-27	-42	-3
-33	-18	-9
18	-33	-9
-54	-60	-3
54	-69	-6
-27	-45	-12
-27	-84	33
-9	-57	60
12	-66	57
-6	-27	30
-45	-42	54
42	-24	39
45	-39	54

// Yang H, 2015: (Prospective Memory Parametric)     
// Subjects=15
-26	32	54
-14	66	10
0	46	-12
-64	-36	-8
32	-78	46
-14	42	-4
-2	34	-2
-28	-90	0
-50	40	0
-54	14	20
-28	-90	0

